AuthorId,DuplicateAuthorIds
2273564,2273564
101104,101104
227760,227760
1621507,1621507
1907155,1907155
602833,602833
2094122,2094122
1010600,1010600
1677691,1677691
1844015,1844015
2165068,2165068
1551705,1551705
780885,780885
1024529,1024529
1141762,1141762
1711586,1711586
1349058,1349058
1374363,1374363
1989697,1989697
1838803,1838803
1025819,1025819
281688,281688
1801032,1801032
1452248,1452248
530046,530046
400149,400149
76835,76835
1087338,1087338
2149267,2149267
1806506,1806506
224068,224068
833899,833899 1896953
836174,836174
1334888,1334888
1346863,1346863
2177199,2177199
627052,627052
1698861,1698861
697542,697542
940157,940157
211269,211269
216745,216745
654461,654461
706557,706557
2055163,2055163
1908610,1908610
1350911,1350911
816077,816077
1735654,1735654
159677,159677
233695,233695
478677,478677
253328,253328
554932,554932
430725,430725
763093,763093
1780715,1780715
605597,605597
1527592,1527592
1822324,1822324
1096473,1096473
818077,818077
1672685,1672685
1154754,1154754
1678228,1678228
1790650,1790650
463058,463058
2278588,2278588
2167335,2167335
1915893,1915893
287588,287588
1222210,1222210
165085,165085
1462742,1462742
246162,246162
286787,286787 1763896
188382,188382
259243,259243
631622,631622
309288,309288
2146739,2146739
696909,696909
22082,22082
1762688,1762688
1974408,1974408
662717,662717
1745812,1745812
246648,246648
674532,674532
1777108,1777108
529745,529745
1602331,1602331
162754,162754
707724,707724
1361847,1361847
2129192,2129192
545531,545531
614769,614769
1560039,1560039
859388,859388
123520,123520
1331408,1331408
107495,107495
281885,281885
2145366,2145366
433045,433045
803289,803289
1177257,1177257
1057673,1057673
259837,259837
1293435,1293435
215210,215210
498576,498576
1002160,1002160
803193,803193
1720036,1720036
1384708,1384708
1163773,1163773
1590910,1590910
185903,185903
277836,277836
583697,583697
1885769,1885769
2257533,2257533
2003302,2003302
1421726,1421726
1204750,1204750
1185894,1185894
1358846,1358846
1636058,1636058
1487576,1487576
1477803,1477803
214450,214450
82782,82782
2157802,2157802
1966457,1966457
174465,174465
915792,915792
2236507,2236507
1636488,1636488
1477538,1477538
842470,842470
1949827,1949827
1092477,1092477
1953489,1953489
2281330,2281330
2071419,2071419
115374,115374
1543591,1543591
1990941,1990941
1686597,1686597
884585,884585
239278,239278
1806990,1806990
637385,637385
1235139,1235139
1701441,1701441
1905602,1905602
1171865,1171865
1598116,1598116
1246531,1246531
979280,979280
730865,1545636 730865
1562994,1562994
15911,15911
39832,39832 117324
943660,943660
1193617,1193617
870527,870527
1609446,1609446
1986027,1986027
885812,885812
368429,125626 368429
1931107,1931107
1976391,1976391
2015955,1636014 2015955
1550700,1550700
1243481,1243481 2070959
2046402,2046402
962598,962598
2114207,2114207
777465,777465
1003746,1003746
1411385,1411385
678949,678949
576093,576093
183555,183555
1287947,1287947
943427,943427
540465,540465
152294,152294
1936133,1936133
2082497,2082497
2228464,2228464
816033,816033
1211484,1211484
2186849,2186849
721669,721669
1631712,1631712
1518836,1518836
398422,398422
1001068,1001068
1192498,1192498
1249381,1249381
1958112,1958112
92856,92856
41009,2007573 41009
327914,327914
72744,72744
200317,200317
122867,122867
97747,97747
1308206,1308206
1361727,1361727
1276718,1276718
931409,931409
78011,78011
1263443,1263443
809048,809048
2170366,2170366
1534582,1534582
2264421,2264421
1870294,1870294
1114088,1114088
1134829,1134829
795055,795055
1671834,1671834
336525,336525
54372,54372
1124292,1124292
2007467,2007467
103202,103202
720531,720531
2021248,2021248
62475,62475
1708119,1708119
1349438,1349438
1336471,1336471
467541,467541
1005195,2253965 1005195
523842,523842
695529,695529
452734,452734
1811763,1811763
1205974,1205974
1022375,1022375
2236245,2236245
1101704,1101704
487780,487780
608229,608229
1813480,1813480
1869439,1869439
881226,881226
687306,687306
2076093,2076093
1976324,1976324
276805,276805
505053,505053
326341,326341
968650,968650
1813892,1813892
750724,750724
93011,93011
1141039,1141039
725124,725124
1543100,1543100
2078317,2078317
1088949,1088949
567311,567311
1419742,1419742
1962160,1962160
1912255,1912255
1130884,2142398 1130884
679106,679106
114052,114052
490763,490763
2233048,2233048
1068314,1068314
370919,370919
1795915,1795915
1735902,1735902
1960129,1960129
1765954,1765954
2026572,2026572
564053,14475 564053
342041,342041
1213068,1213068
78745,78745
1800469,1800469
2173142,2173142
445077,445077
1465037,1465037
492247,492247
1986131,1986131
424333,424333
1756806,1756806
1518651,1518651
757205,757205
1612521,1612521
664273,664273
501998,501998
1607662,1607662
1832197,1832197
1117432,1117432
576043,576043
1031793,1031793
1914074,1914074
675857,675857
2210581,2210581
48188,48188
1773105,1773105
514396,514396
1004883,1004883
1727021,1727021
2217155,2217155
166853,166853
821188,821188
1673691,1673691
443537,443537
18119,18119
1232029,1232029
1156961,1156961
234903,234903
2264568,2264568
1899348,1899348
575947,575947
1865880,1865880
1746832,1746832
1565227,1565227
477730,477730
262012,262012
1128079,1128079
98729,98729
1450805,1450805
2219149,2219149
2124041,2124041
1341690,1341690
179245,179245
619971,619971
1278243,1278243 1914730
51234,51234
1693235,1693235
1402908,1402908
1314370,1314370
2161991,2161991
2013273,2013273
577884,577884 1443623
516230,516230
737082,737082
1409029,1409029
724691,724691
339273,339273
740655,740655
291801,291801
654479,654479
429923,429923
298574,298574
162812,162812
1979494,1979494
1684657,1684657
18574,18574
1949191,1949191
530037,530037
1938609,1938609
128434,128434
752350,752350
1368464,1368464
311744,311744
380282,380282
1153663,1153663
164180,164180
1039491,1039491
502479,502479
531472,531472
1078187,1801386 1078187
1188304,1188304
95289,95289
1465153,1465153
935427,935427
1131818,1131818
1297722,1297722
735850,735850
1008636,1008636
67286,67286
1587765,1587765
96368,96368
1146901,1146901
56181,56181
118634,118634
1390079,1390079
1299160,1299160
1673696,1673696
675103,675103
1455469,1455469
2269958,2269958
747909,747909
755634,755634
768156,768156
1047885,1047885
102972,102972
1492233,1492233
300188,300188
1164742,1164742
120755,120755
270024,270024
637976,637976
835280,835280
1425266,1425266
111779,111779
1730833,1730833
347445,347445
1692250,1692250
1511857,1511857
1505840,1505840
1705027,1705027
167130,167130
741620,741620
1039816,1039816
814864,814864
164986,164986
1379741,1379741
1735283,1735283
2199231,2199231
2240584,2240584
2007950,2007950
1077204,1077204
1147655,1147655
1636360,1636360
101197,101197
792544,792544
1066289,1066289
577226,577226
1187941,1187941
392769,392769
529793,529793
1998395,1998395
232893,426214 232893
619940,619940
202374,202374
516391,516391
494724,494724
903365,903365
917598,917598
2257354,2257354
1933651,1933651
647794,647794
9706,9706
2172065,2172065
1522914,1522914
1554724,1554724
35475,35475
970492,970492
897810,897810
521697,521697
317792,317792
2113400,2113400
523710,523710
1370918,1370918
731277,731277
1342201,1342201
1771578,1771578
726068,726068
51715,51715
1482978,1482978
938104,938104
1867039,1867039
2018719,2018719
214781,214781
760094,760094
1973195,1973195
590444,590444
870278,870278
1249839,1249839
1876311,1876311
1482413,1482413
472913,472913
51658,51658
261757,261757
771188,771188
1009282,1009282
1476523,1476523
268989,268989
2061595,2061595 1417000
1431429,1431429
193698,193698
1779061,1779061
1847722,1847722
28266,28266
2169296,2169296
592685,592685
2078959,2078959
817520,817520
125524,125524
125474,125474
865051,865051
1771088,1771088
1284561,1284561
2056541,2056541
2008581,2008581
1214119,1214119
450968,450968
15266,15266
1674196,1674196
204000,204000
516160,516160
1192992,1192992
395189,395189
1938013,1938013
1054447,1054447
921417,921417
468266,468266
1656561,1656561
1911782,1911782
1586011,1586011
480815,480815
1890885,1890885
314290,314290
1278696,1278696
11498,11498
2275990,2275990
1951898,1951898
909367,909367
2100453,2100453
837040,837040
166017,166017 1755030
1252318,1252318
1757394,1757394
1169687,1169687
2063924,2063924
153433,153433
1737676,1737676
756793,756793
1127209,1127209
1366343,1366343
2203453,2203453
52800,52800
919271,919271 872338
2123533,2123533
2079021,2079021
1751745,1751745
2136237,2136237
1815526,1815526
661378,661378
658354,658354
1673756,1673756
1783975,1783975
550882,550882
1655667,1655667
2204912,2204912
520484,520484
2163078,2163078
2176392,2176392
998459,998459
433537,433537
1953679,1953679
1914268,1914268
1619279,1619279
1115457,1115457
834243,834243
1866141,1866141
1530095,1530095
1001081,1001081
1527660,1527660
1749305,1749305
106242,106242
1325147,1325147
73218,73218
2010486,2010486
328324,513699 328324
1770291,1770291
1944509,1944509
597152,597152
695660,695660
1172178,1172178
1711071,1711071
1505432,1505432
1327159,1327159
339624,339624
2200407,2200407
1769971,1769971
2210795,2210795
251315,251315
2129614,2129614
1115734,1115734
2222404,2222404
1207669,1207669
1407714,1407714
1133025,1133025
1548938,1548938
2067990,2067990
1951533,1951533
663029,663029
690021,690021
1800302,1800302
364753,364753
2025576,2025576
2266306,2266306
1586453,1586453
20214,20214
237816,237816
789177,789177
653353,653353
1878686,1878686
399855,399855
321055,321055
1452105,1452105
556655,556655
635303,635303
1425961,1425961
1227974,1227974
59975,59975
1910619,1910619
1348212,1348212
213967,213967
438495,438495
1901720,1901720
222418,222418
769984,769984
1060359,1060359
1044270,1044270
245623,245623
1797243,1797243
2178649,2178649
1528499,1528499
94962,94962
484018,484018
268811,268811
1812604,1812604
541322,541322
107763,107763
756661,756661
645881,645881
1390500,1390500
479788,479788
259129,259129
1756536,1756536
2022663,2022663
2244394,2244394
1571728,1571728
645446,645446
1230859,1230859
1813058,1813058
2198404,2198404
925405,925405
291936,291936
683824,683824
918135,918135
762911,762911
1857583,1857583
862488,862488
306197,306197
1678535,1678535
1490828,1490828
751194,751194
710833,710833
105310,105310
55653,55653
345618,345618
1731202,1731202
1842865,1842865
401481,401481
214465,214465
1760837,1760837
1027240,1027240
162179,162179
656801,656801
321941,321941
34052,34052
410224,410224
2121811,2121811
1548304,1548304
1536933,1536933
556284,556284
599861,599861
1017403,1017403
667540,667540
1914179,1914179
861133,861133
121064,121064
138613,138613
843144,843144
689340,689340
618434,618434
360133,360133
1371920,1371920
2247428,2247428
948936,948936
2147236,2147236
1489039,1489039
951068,951068
2096392,2096392
344803,344803
552798,552798
1501342,1501342
2025778,2025778
1503764,1503764
2177483,2177483
242755,242755
47405,47405
1331388,899387 1331388
1903531,1903531
1990271,1990271
336921,336921
2208693,2208693
166719,166719
901213,901213
445581,445581
532127,532127
177661,177661
2242322,2242322
682794,682794
1994659,1994659
1351829,1351829
2023568,2023568
1085705,1085705
571973,571973
386363,386363
1683832,1683832
1403163,1403163
853089,853089
440643,440643
113774,113774
1548639,1548639
1484473,1484473
67640,67640
391999,391999
1883515,1883515
1638645,1638645
1727030,1727030
2089928,2089928
1371524,1371524
955304,955304
412809,412809
329439,329439
516574,516574
943697,943697
1708924,1708924
799608,799608
326749,326749
739909,393865 739909
1257600,1257600
1899483,1899483
632547,632547
411427,411427
1867310,1867310
93370,93370
968094,968094
1038369,1038369
1217128,1217128
756751,756751
814917,814917
1882270,1882270
720255,720255
1991558,1991558
6570,6570
860074,860074
1142892,1142892
641387,641387
933566,933566
99464,99464
1750543,1750543
689780,689780
2229303,2229303
616017,616017
1602618,1602618
1624520,1624520
1978507,1978507
2016456,2016456
1802700,1802700
902406,902406
1882029,1882029
2286825,585578 2286825
2095900,2095900
1455012,1455012
1345883,1345883
2127349,2127349
1644419,1644419
114486,114486
148079,148079
2196568,2196568
496720,496720
679525,679525
1643233,1643233
1996553,1996553
1356759,1356759
333330,333330
1754367,1754367
723911,723911
819865,819865
177108,177108
1967059,1967059
1264305,1264305
2029605,2029605
988659,988659
1146906,1146906
861792,861792
1096810,1096810
257945,257945
1275703,1275703
2023502,2023502
1745462,1745462
185462,185462
280184,280184
972135,972135
596691,596691
963069,963069
950637,950637
442113,442113
2168626,2168626
71523,71523
348148,348148
1280999,1280999
178503,178503
1569158,1569158
228337,228337
736064,736064
1383353,1383353
2288101,2288101
1793988,1793988
871749,871749
710098,710098
2133636,2133636
1554779,1554779
168848,168848
778636,778636
1694224,1694224
1756072,1756072
2031326,2031326
811325,811325
993159,993159
2222852,2222852
580164,580164
488203,488203
1214099,1214099
1602825,1602825
779713,779713
235328,235328
2128380,2128380
171987,171987
1630482,179530 1630482
1981878,1981878
1233698,1233698
1650925,1650925
1415970,1415970
2002063,2002063
2164329,2164329
2238810,2238810
188667,188667
222519,222519
1222867,1222867
974092,974092
131469,131469
48271,48271
2203619,2203619
1425999,1425999
1206144,1206144
2260844,2260844
1183388,1183388
778959,778959
1359261,1359261
1327772,1327772
1389541,1389541
2027499,2027499
1288493,1288493
580444,580444
1604807,1604807
25513,25513
2176707,2176707
2171637,2171637
830480,830480
255203,255203
634951,634951
502474,502474
1779159,1779159
2014581,2014581
2120118,2120118
1032002,1032002
945121,945121
152388,152388
2077201,2077201
94803,94803
359527,359527
559910,559910
118738,118738
1552732,1552732
1831963,1831963
2243205,2243205
168750,2020334 168750
1330394,1330394
1872963,1872963
562213,562213
2136893,2136893
51857,51857
1046747,1046747
441800,441800
2277614,2277614
2152981,2152981
1395996,1395996
925983,925983
543413,543413
702518,702518
359481,359481
1269042,1269042 640365
1582631,1582631
1889375,1889375
397731,397731
1909995,1909995
1445900,1445900
13333,13333
1082564,1082564
316095,316095
1480573,1480573
171055,171055
2142772,2142772
1126279,1126279
1636752,1636752
1121559,1121559
1492341,1492341
2131318,2131318
1889135,1889135
1372713,1372713
2039931,2039931
2154941,2154941
1745267,1745267
1846734,1846734
261827,261827
813471,813471
2149401,2149401
1797245,1797245
1258409,1258409
1687681,1687681
1206728,1206728
456761,456761
843523,843523
1752095,1752095
1559031,1559031
696554,696554
1547392,1547392
1080487,1080487
1084283,1084283
1741743,1741743
1536013,1536013
1849300,1849300
696969,696969
542659,542659
596172,596172
1396170,1396170
1469746,1469746
1475855,1475855
284112,284112
1227759,1227759
387269,387269
158099,158099
963570,963570
1133570,1133570
1108828,1108828
1907739,1907739
958429,958429
728186,728186
1054321,1054321
573118,573118
1575809,1575809
1505272,1505272
954026,954026
2028802,2028802
992188,992188
1829788,1829788
385645,385645
1708041,1708041
1408109,1408109
1617088,1617088
1120684,1120684
1209521,1209521
736725,736725
882267,882267
2164457,2164457
626825,626825
516889,516889
867825,867825
1368566,1368566
40787,40787
1561399,1561399
2046759,2046759
1396282,1396282
967030,967030
2252978,2252978
1288695,1288695
1364957,1364957
1250475,1250475
1287979,1287979
2214119,2214119
317068,317068
1200007,1200007
1060487,1060487
178587,178587
833457,833457
182559,182559
79712,79712
825610,825610
556342,556342
1665237,1665237
2040397,2040397
1957491,1957491
1550887,1550887
292963,292963
1437822,1437822
2249497,2249497
812129,812129
451036,451036
1460170,1460170
