PaperId,AuthorId,Name,Affiliation
135,334731,J. A. Perlas,
135,354021,A. Lacourt,
135,359221,J. Jousset,
135,359421,Y. Xie,
135,365443,M. Pepe-Altarelli,
135,371066,A. Roussarie,
135,372605,G. Stimpfl,
135,373779,J. C. Thompson,
135,373854,P. Hanke,
135,385388,J E Rothberg,
135,389447,G. Felici,
135,389637,G. Zito,
135,397380,A. S. Schwarz,
135,400978,E. Lançon,
135,405606,J. G. Lynch,
135,409845,Gerhard Lutz,
135,411032,Ll. Garrido,
135,414603,S. Papalexiou,
135,417901,C. Benchouk,
135,418646,F. Romano,
135,426794,U. Schäfer,
135,433824,Maria Bardadin-Otwinowska,
135,434010,J. F. Hassard,
135,441562,G. Lütjens,
135,463229,B. Deschizeaux,
135,477253,M. A. Giorgi,
135,492528,A E Roth,
135,509913,E. Locci,
135,522011,V. Hepp,
135,527818,D. Kuhn,
135,533065,H L Videau,
135,535818,G. Ganis,
135,542088,F. Fidecaro,
135,546371,J. S. Conway,
135,563505,V. Bertin,
135,568910,H W Wachsmuth,
135,583962,B. Brandl,
135,586999,S. Haywood,
135,598792,Z. Qian,
135,605248,Hans Taureg,
135,662362,A. Lusiani,
135,673587,M. Rumpf,
135,674256,L. Mirabito,
135,688411,E. Matsinos,
135,698296,T. J. Brodbeck,
135,699825,S. Scapellato,
135,745871,Jean-Jacques Aubert,
135,746590,A. Miotto,
135,749889,P. R. Norton,
135,751131,U. Bottigli,
135,757108,A. Farilla,
135,758843,W. Tejessy,
135,760764,D. F. Cowen,
135,768000,F. Murtas,
135,773314,G. Mannocchi,
135,775808,J. Wotschack,
135,787705,J. G. Ashman,
135,789150,E. B. Mannelli,
135,796982,P. Perez,
135,804635,R. Miquel,
135,806495,C. Grupen,
135,808320,D A Levinthal,
135,812753,J. C. Brient,
135,812919,B. Renk,
135,821305,H. Seywerd,
135,838696,L. Bosisio,
135,840844,A. M. Greene,
135,846210,J. H. Goldman,
135,846730,B. Pietrzyk,
135,854372,T. Wildish,
135,856671,J. Lefrançois,
135,856673,I. Ten Have,
135,858782,L. A. T. Bauerdick,
135,859887,D. W. Kim,
135,863843,Y. Saadi,
135,866346,T. H. Burnett,
135,875296,J. Thomas,
135,894456,M. A. Ciocci,
135,913587,F. Ligabue,
135,915919,R. St. Denis,
135,917620,C. Geweniger,
135,920849,V. Chiarella,
135,922462,B. Altoon,
135,922740,C. Bradaschia,
135,927228,M. Fernandez-Bosman,
135,929106,H.-G. Sander,
135,931425,G. de Bouard,
135,942061,A.-M. Lutz,
135,951951,M. R. Saich,
135,963198,R. M. Thomas,
135,967930,B. Michel,
135,971975,J.-P. Schuller,
135,976195,M C Delfino,
135,977936,F. Bossi,
135,981097,M. Wunsch,
135,981679,E. Fernandez,
135,992840,J. L. Hearns,
135,999990,D. Pallin,
135,1006167,K. Kleinknecht,
135,1023806,B. Bloch-Devaux,
135,1025737,E. E. Kluge,
135,1034468,R P Johnson,
135,1034468,R. P. Johnson,
135,1039237,S. M. Fisher,
135,1047392,A. Marchioro,
135,1053484,E. Focardi,
135,1060213,W. Männer,
135,1070841,D. Courvoisier,
135,1085172,J. A. Strong,
135,1092539,A. Rougé,
135,1093298,H.-G. Moser,
135,1095359,O. Boyle,
135,1098759,F. Forti,
135,1102280,D. Schlatter,
135,1102658,M. Ikeda,
135,1104250,P. Gay,
135,1117959,F. Bird,
135,1134899,W. Wiedenmann,
135,1136721,J.-F. Grivaz,
135,1137458,J.-C. Montret,
135,1139693,P. Perret,
135,1144245,K. Tittel,
135,1151169,J. Steinberger,
135,1163322,S. Loucatos,
135,1180307,J E Lannutti,
135,1182044,I. R. Tomalin,
135,1187665,J. M. Crespo,
135,1191606,S. J. Patton,
135,1192852,F. Steeg,
135,1193732,M. Nuttall,
135,1199182,F. Combley,
135,1201570,A. Bonissent,
135,1215029,B. Rensch,
135,1216050,F. Palla,
135,1229483,Giuseppe Iaselli,
135,1256596,M. Talby,
135,1272943,B. S. Rowlingson,
135,1277003,P. S. Marrocchesi,
135,1278352,P. Colas,
135,1280542,S. Natali,
135,1284610,R. Guirlet,
135,1291892,I. Ferrante,
135,1306269,U. Stierlin,
135,1312361,A. Giassi,
135,1312949,I. Videau,
135,1313422,C. Grab,
135,1320893,M.-N. Minard,
135,1322346,E. Tubau,
135,1326864,M. Davier,
135,1331803,B. D'Ettorre-Piazzoli,
135,1331945,A. Blondel,
135,1334869,M. Schmelling,
135,1357062,J. F. Boudreau,
135,1361108,O. Braun,
135,1361604,G. Bologna,
135,1387040,Ph. Heusse,
135,1393794,A. T. Belk,
135,1404012,J. May,
135,1407422,Ll. M. Mir,
135,1414808,D. Parker,
135,1429592,P. H. Hansen,
135,1429608,David M Binnie,
135,1430094,A. Ranieri,
135,1437086,K. Smith,
135,1439282,D. Lüke,
135,1457914,P. Girtler,
135,1465087,L. F. Thompson,
135,1466383,R. Tenchini,
135,1471300,P. Payre,
135,1471674,L. Foà,
135,1482012,J. K. Sedgbeer,
135,1483160,R. W. Clifft,
135,1489452,G Batignani,
135,1497817,D. Xu,
135,1500433,J. Proriol,
135,1504274,G. Sanguinetti,
135,1504568,Ziad J Ajaltouni,
135,1508945,G. Parrini,
135,1516886,Bernd Dehning,CERN
135,1523648,G. Hughes,
135,1535471,P. Janot,
135,1542100,F. Liello,
135,1547576,O. Callot,
135,1561340,F. V. Weber,
135,1562125,J. D. Hansen,
135,1565074,G. Petersen,
135,1566067,G Triggiani,
135,1566067,G. Triggiani,
135,1574208,A. Falvard,
135,1580648,L. Silvestris,
135,1583715,G. Rudolph,
135,1596541,F. Ranjard,
135,1599482,D. Decamp,
135,1612677,S. W. Snow,
135,1613060,A. Antonelli,
135,1615146,Ivan Lehraus,
135,1626495,S. T. Xue,
135,1629214,M. Corden,
135,1632581,L. Rolandi,
135,1648325,T. Lohse,
135,1648708,H. Hu,
135,1649573,J. Harvey,
135,1665074,H. Dietl,
135,1679053,T. Charity,
135,1679063,E. Monnier,
135,1690002,H. Burkhardt,
135,1690996,A. Conti,
135,1694573,L. Bellantoni,
135,1704259,P. Laurelli,
135,1706449,J. R. Pater,
135,1710684,J. Lin,
135,1716524,N. R. Keemer,
135,1723881,G. Fouque,
135,1760611,W. Wu,
135,1767672,B. W. Leclaire,
135,1768691,Y. Pan,
135,1781093,D. Hauff,
135,1784990,A. Stahl,
135,1797170,L. Sawyer,
135,1805284,Z. Zhang,
135,1807291,T. Medcalf,
135,1813794,E. Lange,
135,1813903,J.-P. Albanese,
135,1822031,J.-J. Veillet,
135,1824932,F. Foster,
135,1826964,D. J. Candlin,
135,1833490,Roger W Forty,
135,1833675,P. Tempesta,
135,1833880,D. Huang,
135,1837375,R. Hagelberg,
135,1846658,Terence Sloan,
135,1852398,R. Settles,
135,1853411,Errietta Simopoulou,
135,1856132,J. Knobloch,
135,1864030,G. Taylor,
135,1865155,B. Jost,
135,1867616,Peter J Dornan,
135,1872687,D. R. Botterill,
135,1879657,R. Møllerud,
135,1889026,Paolo Walter Cattaneo,
135,1899220,X. Chen,
135,1901499,R. Beuselinck,
135,1906926,Wolfgang von Rüden,
135,1914068,M Kasemann,
135,1917040,M. G. Green,
135,1924503,T. Parker,
135,1931524,Walter Blum,
135,1932213,S. Jin,
135,1936956,Gottfried Kellner,
135,1940496,R. Tanaka,
135,1944501,R. Richter,
135,1959597,F. Prulhière,
135,1966860,P. Palazzi,
135,1978297,G. Capon,
135,1978983,J. Zhang,
135,1993563,J. R. Hansen,
135,1996727,T. Barczewski,
135,2003584,E. Blucher,
135,2009316,A. Jahn,
135,2011236,G. Batignani,
135,2014702,T. R. Edgecock,
135,2017124,S. Brandt,
135,2020062,G. Zobernig,
135,2028526,W. Witzeling,
135,2032155,Herbert Rotscheidt,
135,2035145,F. Etienne,
135,2040315,P. Mato,
135,2050415,A. S. Thompson,
135,2061340,A. Pacheco,
135,2076124,W. Cameron,
135,2086335,T. Wang,
135,2087327,J. Badier,
135,2087619,G. de Ninno,
135,2094693,F. Ruggieri,
135,2095052,T. Ruan,
135,2104543,A. G. Wright,
135,2116984,M. Takashima,
135,2130060,Y. Maumary,
135,2133599,A. J. Finch,
135,2139171,Z. Feng,
135,2154630,G. Selvaggi,
135,2159490,G. Raso,
135,2165400,V. Sharma,
135,2167849,E. Milotti,
135,2172150,R. Geiges,
135,2175189,C. Raine,
135,2190669,B. Gobbo,
135,2192482,D. Cinabro,
135,2196961,R. Baldini,
135,2197261,S. Nuzzo,
135,2207336,J. A. Wear,
135,2216224,U. Stiegler,
135,2220963,C. Klopfenstein,
135,2222298,P. Picchi,
135,2226431,M. Martinez,
135,2231459,S. Dugeay,
135,2267232,A. Cordier,
136,567684,E. P. Maurer,
136,1428448,D. P. Lettenmaier,
137,258650,Peter Robinson,
138,138132,Philippe Thiran,
138,415930,A. Deflorenne,
138,639860,Jean-marc Hick,
138,1457993,S. Bodart,
138,1574753,Jean-luc Hainaut,
139,789009,D. John Mitchell,
139,1247609,Yuri S. Kivshar,
139,1935230,Allan W. Snyder,
140,188421,Geraldo Xexéo,"Programa de Engenharia de Sistemas e Computação (COPPE), Universidade Federal do Rio de Janeiro Brazil"
140,953640,Jano Moreira De Souza,"Programa de Engenharia de Sistemas e Computação (COPPE), Universidade Federal do Rio de Janeiro Brazil"
140,1664024,Mutaleci Miranda,"Seção de Engenharia de Sistemas, Instituto Militar de Engenharia Brazil"
141,407151,Anja Brencic,
141,600818,Stephen C. Winans,
141,1217673,Qi Xia,
142,98815,G. S. Bodvarsson,
142,608835,Chris Ding,
142,1427916,Keni Zhang,
142,1841169,K. Pruess,
142,2046468,E. Elmroth,
142,2208344,Yu-Shu Wu,
143,64027,Yan Li,
143,298788,Sheng-Ping Guo,
143,504186,Gang Xu,Hangzhou Dianzi University
143,605465,Fa-Kun Zheng,
143,793017,Jin-Shun Huang,
143,989905,Feng Chen,
143,1422191,A-Qing Wu,
143,1610351,Mei-Feng Wu,
143,1663466,Gang Xu,
143,2071969,Zhi-Fa Liu,
143,2086875,Hui-Fen Chen,
143,2269532,Guo-Cong Guo,
144,188614,P. J. Ferreira,"Materials Science and Engineering Program, University of Texas at Austin, Austin, Texas 78712"
144,607351,J. H. An,"Materials Science and Engineering Program, University of Texas at Austin, Austin, Texas 78712"
145,591660,C. G. Pearson,
145,790316,T. H. Giddings,
145,902777,M. Winey,
145,1074507,J. R. Yates,
145,1690881,E. P. Romijn,
145,1771821,C. L. Kilburn,
145,2152993,J. B. Meehl,
145,2246714,B. P. Culver,
146,1729869,Peter Grogono,
147,55801,Mukul Joshi,
147,184368,Vivek Tawde,
147,1841483,Soumen Chakrabarti,
148,34244,Stacey L Harmer,
148,1060323,Steve A Kay,
148,1060323,Steve A. Kay,University of Southern California
148,1077785,Michael F Covington,
148,1291033,Julin N Maloof,
148,2167863,Marty Straume,
149,182150,Seyed Nasser Ostad,"Faculty of Pharmacy, Tehran University of Medical Sciences, Tehran, Iran"
149,1105929,Fatemeh Atyabi,"Faculty of Pharmacy, Tehran University of Medical Sciences, Tehran, Iran"
149,1594970,Rassoul Dinarvand,"Faculty of Pharmacy, Tehran University of Medical Sciences, Tehran, Iran"
149,1830274,Seyedeh Parinaz Akhlaghi,"Faculty of Pharmacy, Tehran University of Medical Sciences, Tehran, Iran"
149,2211403,Shahrooz Saremi,"Faculty of Pharmacy, Tehran University of Medical Sciences, Tehran, Iran"
150,67077,Mi Zhong,Information Security Institution|Sichuan University
150,712611,Yong Hu,Information Security Institution|Sichuan University
150,1018738,Li Chen,Information Security Institution|Sichuan University
150,2146120,Yong Fang,Information Security Institution|Sichuan University
150,2260667,Si-Jia You,Information Security Institution|Sichuan University
151,412519,Philip G. Altbach,
151,742949,Gail P. Kelly,
152,1780471,John McCarthy,Stanford University
152,1780471,John McCarthy,Computer Science Department|Stanford University
153,14834,Martin E. Schwab,
153,242287,Regula Schneider,
153,336789,Roland Kolbeck,
153,877023,Yves-Alain Barde,
153,1304696,Lisa Schnell,
154,987580,Graciela Chichilnisky,
155,238835,Yakup Bayram,
155,1103242,Bong Sup Shim,
155,1291174,John L. Volakis,
155,1327891,Shimei Xu,
155,1331638,Jian Zhu,
155,1574030,Yijun Zhou,
155,2069220,Nick A. Kotov,
156,304472,T. F. Hanisco,
156,665887,E. J. Lanzendorf,
156,683167,N. M. Donahue,
156,1866416,P. O. Wennberg,
157,584599,R. L. Magolda,
157,995318,K. C. Nicolaou,
157,1670041,W. E. Barnette,
158,24858,Robert Hirschfeld,
158,61754,Hans Schippers,
158,656024,Michael Haupt,
158,1295930,Dirk Janssens,
159,1222066,David M. Cutler,NBER Contributor
159,1554339,Ellen Meara,NBER Contributor
160,240740,Laurent Mathy,"Lancaster University, United Kingdom"
160,1311754,Kave Salamatian,"University of Savoie, France"
160,1671651,Yingke Xie,"Institute of Computing Technology, Chinese Academy of Sciences, China"
160,1716678,Layong Luo,"Institute of Computing Technology, Chinese Academy of Sciences, China"
160,2184394,Gaogang Xie,"Institute of Computing Technology, Chinese Academy of Sciences, China"
161,1620058,Abdol-Hossein Esfahanian,Department of Computer Science; Michigan State University
161,1825568,Swamy K. Sitarama,Computer Science Department; Michigan State University
162,521325,Bernd Jobes,
162,2188451,Mair Barel,
163,944851,MARK R. HOROWITZ,
164,988989,G. L. Thompson,
164,1644979,D. L. Wall,
165,710045,Arthur Lewbel,
165,858080,Oliver Linton,
165,1408707,Daniel McFadden,
166,163574,Xibin Lu,Graduate School of Information|Production and Systems|Waseda University
166,919180,Kotaro HIRASAWA,Graduate School of Information|Production and Systems|Waseda University
166,935517,Jinglu Hu,Waseda University
166,935517,Jinglu Hu,Graduate School of Information|Production and Systems|Waseda University
167,926601,C. M. Snelson,
167,976419,A. Rodgers,
167,1106911,D. J. McEwan,
167,1467800,H. Tkalcic,
168,157349,L. J. Farrugia,
169,217916,B WAGLAND,
169,2155789,R SUTHERST,
169,2267959,J ROBERTS,
170,1394496,T. Ward,
170,1540296,Trevor Ward,St Josephs College
171,244799,Jacob Burbea,
172,436622,Joseph H. Silverman,
173,425292,Robert Tripmacher,
173,495976,Frank Buttgereit,
173,540196,Alexander Scheffold,
173,604889,René Dziurla,
173,824462,Andreas Radbruch,
173,864807,Andreas Grützkau,
173,1028825,Thomas Häupl,
173,1063215,Miriam Tschirschmann,
173,1629277,Kerem Erekul,
173,1808618,Timo Gaber,
173,2134146,Gerd-Rüdiger Burmester,
174,240762,Sheldon B. Akers Jr.,General Electric Company|Electronics Laboratory
175,1790086,Ji-hoon Youn,Center for Artificial Intelligence Research|Computer Science Department|Korea Advanced Institute of Science & Technology
175,2057567,Kwangyun Wohn,Center for Artificial Intelligence Research|Computer Science Department|Korea Advanced Institute of Science & Technology
176,354594,Takeshi Ara,Japan Science and Technology
176,496867,Hirotada Mori,Japan Science and Technology
176,1083751,Shin Ishii,Department of Information Science|Nara Institute of Science and Technology
176,1302513,Taku Oshima,Japan Science and Technology
176,1640292,Yuya Kawagoe,Department of Biological Science|Nara Institute of Science and Technology
176,1995580,Ryoko Morioka,Department of Information Science|Nara Institute of Science and Technology
177,2258557,Gregory J. Retallack,University of Oregon
178,139754,P. M. Black,
178,329965,D. T. Gering,
178,502338,F. A. Jolesz,
178,607299,V. Mehta,
178,867547,R. Kikinis,
178,1474048,W. M. Wells,
178,1886976,A. Nabavi,
178,1892381,N. Hata,
178,1906754,R. S. Pergolizzi,
178,2207596,C. F. Westin,
179,148555,Mauricio Orozco-Alzate,"Universidad Nacional de Colombia Sede Manizales, Colombia"
179,793687,John Makario Londoño-Bonilla,"Instituto Colombiano de Geología y Minería (Ingeominas), Colombia"
179,1063004,Robert P. W. Duin,"Pattern Recognition Lab, TU Delft, The Netherlands"
179,1553456,Isneri Talavera-Bustamante,"Advanced Technologies Application Center (Cenatav), Cuba"
179,2164408,Diana Porro-Muñoz,"Advanced Technologies Application Center (Cenatav), Cuba"
180,638309,K. Whaley,
180,894232,Gerhard Klimeck,
180,1387949,Seungwon Lee,
180,1531813,Paul Allmen,
180,2245601,Fabiano Oyafuso,
181,35976,Yoyo Hinuma,
181,618598,Ying S. Meng,
181,1002327,Gerbrand Ceder,
182,251664,Shan Yi,"Department of Civil and Environmental Engineering, University of California, Berkeley, CA 94720, USA"
182,1428910,Anthony G. Fane,"Singapore Membrane Technology Centre, Nanyang Technological University, Singapore 639798, Singapore"
182,1726894,Bing Wu,"Singapore Membrane Technology Centre, Nanyang Technological University, Singapore 639798, Singapore"
183,1532191,Di Wei,"Nokia Research Centre c/o Nanoscience Centre, University of Cambridge, 11 JJ Thomson Av., CB3 0FF, Cambridge, UK"
183,1784993,Tin Wing Ng,"Department of Materials Science and Metallurgy, University of Cambridge, UK"
184,1220717,Ralf Einhorn,
184,1553943,Karsten Chmielewski,
184,2087161,Nils Jensen,
184,2204903,Stephan Olbrich,
185,279038,Teresa T. Bement,
185,337283,Steven G. Reed,
185,587694,Mark R. David,
185,623583,Kenneth H. Grabstein,
185,765384,M. Lewinsohn,
185,1350095,H. Lynch,
185,1557930,Jiangchun Xu,
186,277166,Wilfried Lemahieu,
187,401998,Miguel A. Redondo,
187,1217724,Maximiliano Paredes,
187,1495384,Pedro P. Sánchez-villalón,
187,1771605,Manuel Ortega,
187,1919829,Crescencio Bravo,
187,1993442,José Bravo,
188,636365,Sudhakar Panda,
188,1802049,Sunil Mukhi,
188,1875464,Ashoke Sen,
189,92232,Shou-yi CHEN,
189,138710,Ru-zhen CHANG,
189,626873,N Uzokwe,
189,1249740,Ying-hui LI,
189,2198605,Yu-lin LIU,
189,2201270,Guo-an ZHOU,
189,2254368,Li-juan QIU,
190,844708,David Krech,
190,1242106,Marian C. Diamond,
190,1925722,Mark R. Rosenzweig,
191,86697,R. Sanchez,
191,1869806,M. Gonzalez,
191,2096219,M. A. Valenzuela,
192,52933,P. Keronen,
192,753937,Ü. Rannik,
192,985830,P. P. Aalto,
192,1491462,A. Sogachev,
192,1624994,T. Vesala,
192,1630780,I. Mammarella,
192,1826976,L. Järvi,
192,1962346,E. Siivola,
192,2278836,M. Kulmala,
193,47822,Amvrossios Bagtzoglou,
193,122892,Lanbo Liu,
193,424302,Zijian Liu,
193,474912,Antonio M. Vincitore,
193,811676,Benjamin Barrowes,
193,1453505,Hao Xie,
194,161197,Carolyn Icton,
194,169046,Grant McFadden,
194,277337,Piers Nash,
194,277337,Piers D. Nash,
194,530899,Dennis Klironomos,
194,537713,Erbin Dai,
194,547854,Leslie W. Miller,
194,818738,Robert Zhong,
194,1520374,Lilly Fan,
194,2006583,Alexandra Lucas,
194,2071964,Liying Liu,
194,2163267,Patric N. Nation,
195,767545,Yotaro Nakayama,
195,1392343,Seiki Akama,
196,59145,W. S. Humphrey,
197,36030,B. C. Garrett,
197,229041,D. G. Truhlar,
197,862256,K. Runge,
198,390944,Claudia Diaz,
198,984785,Carmela Troncoso,
198,1179583,Jean-Pierre Hubaux,
198,1325142,Reza Shokri,
198,1472698,Julien Freudiger,
