Id,Title,Year,ConferenceId,JournalId,Keyword
141287,"What determines adult cognitive skills?: Impacts of preschooling, schooling, and post-schooling experiences in Guatemala",2008,0,0,"Human capital, cognitive skills, Stunting, work experience, Development, Education, Gender, Health and nutrition,"
142383,The orphan nuclear receptor Nurr1 restricts the proliferation of haematopoietic stem cells,2010,0,6944,
142580,A Linear Time Algorithm for the Generation of Trees,1996,0,234,
144671,Near optimal-partitioning of rectangles and prisms,1999,778,0,
144733,SUSTAIN: A Model of Human Category Learning,1998,251,0,
144903,Three-dimensional thermal convection in a spherical shell,1989,0,5534,
145136,The Linear Bicharacteristic Scheme for Electromagnetics,2001,0,0,
145197,A scalability analysis of grid allocation mechanisms,2008,0,0,Grid Computing
145853,Productive efficiency and growth policies for the Caribbean,2000,0,0,
146002,DL-COTF: an XML based digital library for U. S. Navy's operational test and evaluation force,2002,324,0,
146123,Paper Millionaires: How Valuable is Stock to a Stockholder Who is Restricted from Selling it?,2001,0,0,
148555,The Revolution in Trust Investment Law,1976,0,0,
148974,Performance analysis for Bayesian microwave imaging in decision aided breast tumor diagnosis,2002,1221,0,
149166,A scan conversion CMOS implementation for a portable ultrasonic system,2003,2479,0,"Keywords: Ultrasonic, medica( imaging, scan con- version interpolation, CMOS circuit techniques."
150094,Web alert engineering and design lipids membrane proteins,1997,0,1559,
150377,Simple theories for simple metals: Face-dependent surface energies and work functions,1995,0,8598,
151032,The Benefits and Costs of Transparency: A Model of Disclosure Based Regulation,2002,0,19530,
151695,Applying Adaptive Middleware to Manage End-to-End QoS for Next-generation Distributed Applications,0,0,0,
153063,Oliver: an online inference and verification system,2002,1983,0,
154749,Adaptive networks for physical modeling,1998,0,379,Recurrent networks; Physical modeling; Active learning
155053,Query classification and study of university students' search trends,2012,0,-1,
155096,Search--based approaches to the component selection and prioritization problem,2006,726,0,"Keywords Feature Subset Selection, Prioritization, Search"
156786,Fertility and investments in human capital : Estimates of the consequence of imperfect fertility control in Malaysia,1987,0,4862,
157349,Characterization of curd formation during the rennet coagulation of milk by an optical microscopic method,2004,0,1240,Optical microscopy; Rennet coagulation; Flocculation time; Clotting time; Milk
158224,GENOCIDE PREVENTION: GENOCIDE EDUCATION PROJECT NATIONAL TEACHER TRAINING FOR LOWER AND UPPER SECONDARY SCHOOL OF CAMBODIA,0,0,0,
158383,Separable Implicit Certificate Revocation,2004,30,0,"Keywords: PKI, certificate revocation, certificate-based encryption."
158596,Incidence and correlates of delirium in a West African mental health clinic,2010,0,3228,Delirium; Psychiatry; West Africa; Mental health; Nigeria
158775,A static partitioning and mapping algorithm for conservative parallel simulations,1994,0,482,
158791,Drug delivery to the lower female reproductive tract: mechanics and surface phenomena,1999,3773,0,
159606,Interaction of tritium plasma and defects in tungsten irradiated with neutrons,2009,0,5578,
160039,Efficient Oblivious Transfer Schemes ,2001,218,0,"Keywords: oblivious transfer, distributed oblivious transfer, private information retrieval."
160654,Self-adaptive differential evolution based on PSO learning strategy,2010,726,0,differential evolution (de)|learning strategy|parameter adaptation|particle swarm optimization (pso)
161197,Eliminating redundant object code,1982,225,0,
161294,Stochastic model for the motion of a particle on an inclined rough plane and the onset of viscous friction,1996,0,8569,Other topics in continuum mechanics of solids
162364,A hot expanding source in 50 A MeV Xe + Sn central reactions,1997,0,8558,
162513,Chaincode Contour Processing for Handwritten Word Recognition,1999,0,25,"Keywords image processing, chain code, handwriting recognition, pre-processing, segmentation, feature extraction"
162889,Using EM to Learn 3D Models of Indoor Environments with Mobile Robots,2001,35,0,
163574,Optical measurement and scaling of blasts from gram-range explosive charges,2007,0,5818,Keywords TNT equivalence · Blast waves · Gram explosive charges · Shadowgraph visualization PACS 47.40.Nm
164104,Type I Interferon Inhibits Interleukin-1 Production and Inflammasome Activation,2011,0,6638,
164166,The Concept of Relevance in Mobile and Ubiquitous Information Access,2003,1348,0,
164439,,1998,0,1607,
164714,"Mergers and acquisitions: Overcoming pitfalls, building synergy, and creating value",2009,0,14270,
165179,Dynamic mechanical characterization of the heat-induced formation of fractal globular protein gels,2004,0,8495,
166582,Editorial: Sustainable Urban Development,2011,0,816,
167995,A single server queue with service interruptions,1997,0,202,"Keywords: service interruptions, single server queues"
168700,Preface to the handbook,1997,0,14603,
169046,Study on cross-coupled substrate integrated evanescent-mode waveguide filter,2009,4376,0,
169503,Parametric models to estimate photosynthetically active radiation in Spain,2000,0,1111,
169521,The Treatment of Seasonal Products,2003,0,0,
169799,Hermes: Data Web search on a pay-as-you-go integration infrastructure,2009,0,889,Keyword search; Structured search; Web of data; Data integration
170125,Text Processing for Text-to-Speech Systems in Indian Languages,0,0,0,
170348,Metabolic Delivery of Ketone Groups to Sialic Acid Residues. APPLICATION TO CELL SURFACE GLYCOFORM ENGINEERING,1998,0,1647,
170500,Differential rearing effects on rat visual cortex synapses. II. Synaptic morphometry,1985,0,7936,
171233,Whose Actions are Interactions? From Interface to In-Your-Face,1997,1201,0,
172107,The partitioning of iron to Zr2AI during the peritectoid transformation Zr + Zr2AI --> Zr3AI,1977,0,0,
172263,Flexible Querying of Structured Documents,2000,716,0,
173266,,0,0,0,
173411,Profile-guided optimization across process boundaries,2000,0,215,
173657,Nederlands en Fries op gespannen voet,2003,0,0,
174284,Graphical Explanation in Bayesian Networks,2000,1236,0,
176121,Complexation of Thorium(IV) With Acetate at Variable Temperatures,2006,0,0,"38 RADIATION CHEMISTRY, RADIOCHEMISTRY, AND NUCLEAR CHEMISTRYACETATES, THORIUM COMPLEXES, TEMPERATURE DEPENDENCE,Other,OTHER"
176911,Argininosuccinate synthetase and argininosuccinate lyase: two ornithine cycle enzymes from Agaricus bisporus,2007,0,14657,ASL; ASS; Basidiomycete; Fungus; Mushroom; Nitrogen metabolism; Post-harvest; Urea; Ureolytic
177654,Ab Initio and Molecular Mechanics /MM2 and MM3) Calculations of Nonconjugated Positively Charged Nitrogen-Containg Compounds,1995,0,391,
177808,Lamellar lubrication in vivo and vitro: Friction testing of hexagonal boron nitride,2008,0,803,Phospholipids; h-Boron nitride; Lamellar lubrication; Coefficient of friction; Wear
178041,Ein objektorientiertes Bildanalysesystem in Smalltalk,1996,840,0,
178501,Heat Transfer Analysis of Non-isothermal Resin Transfer Molding by the Finite Element Method,1995,0,6895,
178743,Organogel Formation by a Cholesterol-Stoppered Bistable [2]Rotaxane and Its Dumbbell Precursor,2008,0,2083,
178756,A New Data Gathering Algorithm Based on Mutual Supportability and Grey Prediction in Wireless Sensor Networks,2009,2788,0,Data Fusion; Grey Prediction; Lifetime; Mutual Supportability; Wireless Sensor Network
178814,A Complete Logic for Autoepistemic Membership,1990,116,0,
179241,DIRECTORY OF OTOLARYNGOLOGIC SOCIETIES: ,1962,0,3819,
179588,Evaluating the Cost of Conscription in The Netherlands,1995,0,4831,"Causal effects,Grouped data estimation,Instrumental variables,Military service,Natural experiments,Selectivity bias"
180022,The Implicit Association Test at Age 7: A Methodological and Conceptual Review,0,0,0,
180053,Variations of k-mean Algorithm: A Study for High-Dimensional Large Data Sets,2006,0,21234,
180246,Design and research of three-phase power electronic load,2009,4713,0,
181275,"The Energy Landscape, Folding Pathways and the Kinetics of a Knotted Protein",2010,0,0,"Quantitative Biology - Biomolecules, Condensed Matter - Soft Condensed Matter"
181283,Incremental object part detection toward object classification in a sequence of noisy range images,2008,38,0,
181959,Continuous Learning Systems: Postal Address Readers with Built-In Learning Capability,1999,1083,0,
182150,The Employment Effects of Severance Payments with Wage Rigidities,2004,0,0,firing tax; severance payment; unemployment; wage rigidity
182415,India’s Trade Reform,0,0,0,
182478,Explicit query formulation with visual keywords,2000,167,0,
182601,Enzymatic gelation of the natural polymer chitosan,2000,0,2284,Natural polymer chitosan; Tyrosinase; Chitosanase
183382,The fundamental theorem of linearised Regge calculus,1987,0,8558,
183451,URL as starting point for WWW document categorization,2000,2830,0,
184223,Rapid decomposition phenomena of polymer dielectrics in circuit breakers,2004,3653,0,
184368,A WATERMARKING TECHNIQUE FOR DIGITAL IMAGERY: FURTHER STUDIES,1997,0,0,"Keywords: Digital Watermarking, Multimedia Security, Copyright Protection"
184823,A Ranking SVM based Algorithm for Automatic Extraction of Acronym,2008,0,0,
185355,Enriching Descriptions for Public Web Services Using Information Captured from Related Web Pages on the Internet,2010,4944,0,Web services description; information retrieval; services discovery; web services search engine
185669,Ecient Synthesis of Application Specic MP Architectures for Process Networks (Case Study{JPEG-2000),0,0,0,
186515,Gene3D: structural assignments for the biologist and bioinformaticist alike,2003,0,188,
186778,The intergenerational transmission of welfare participation: Facts and possible causes,1992,0,10943,
186975,Laser cooling of trapped atoms to the ground state: A dark state in position space,1998,0,8565,"Optical cooling of atoms; trapping, Mechanical effects of light on atoms, molecules, electrons, and ions"
187474,A computational model for synchronous motion imitation by humans: The mirror controller applied on stepping motions,2010,3973,0,
187840,Quantum statistics of coherently driven Bose-Einstein Condensate,1997,0,8535,42.50.Fx; 03.75.Fi
188139,The Abstract is 'an Enemy': Alternative Perspectives to Computational Thinking,2008,0,0,Keywords: POP-IA. Social organisation and work; POP-VA. Attention investment
188228,Symbolic guided search for CTL model checking,2000,610,0,
188407,Tomorrow's Theatre – and How to Get There from Today's,2002,0,13113,
188421,A 3D physical design flow based on Open Access,2009,3233,0,
188452,Two-phase flow pressure change subject to sudden contraction in small rectangular channels,2009,0,5434,
188614,,2000,0,7546,
189013,The Recursive Unsolvability of the Decision Problem for the Class of Definite Formulas,1969,0,89,
190912,Quasioptimality of skeleton approximation of a matrix in the Chebyshev norm,2011,0,7151,
191373,,2005,0,1780,
192925,An active rule based approach to database security in e-commerce systems using temporal constraints,2003,5176,0,
193144,Ferritin-Polymer Conjugates: Grafting Chemistry and Integration into Nanoscale Assemblies,2010,0,6709,
193234,Shear-induced clay dispersion in HDPE/PEgMA/organoclay composites as studied via real-time rheological method,2010,0,2174,
193852,A review of significant directions in fluorosiloxane coatings,2004,0,2354,
193944,The Swiss Teaching Style Questionnaire (STSQ) and Adolescent Problem Behaviors,2006,0,10011,"parenting styles,teaching,prevention,adolescent problem behaviors,multi-level analysis"
193960,Three-tiered network model for image hallucination,2008,3996,0,Image hallucination; Markov network; three-tiered network model
194133,Finding Landmarks for Mobile Robot Navigation,1998,38,0,
194793,Semi-dynamic Orthogonal Drawings of Planar Graphs,2002,725,0,
194987,The repeatability of code defect classifications,1998,2140,0,"Keywords: defect classification, software inspections, measurement reliability, agreement."
195084,Generation of controllable radio interference for protocol testing in wireless sensor networks,2009,1660,0,WSN|interference generation|radio interference
196099,Eine Metrik zur Bewertung der Modularisierung,1981,729,0,
196138,"Assessment, rehabilitation and therapy applications using VR",2002,2992,0,
196420,Amygdala and Ventrolateral Prefrontal Cortex Function During Anticipated Peer Evaluation in Pediatric Social Anxiety,2008,0,9521,
196863,Robotic Subsurface Mapping Using Ground Penetrating Radar,1997,0,0,
198507,View Synthesis using Convex and Visual Hulls,2001,541,0,
199126,Fast exact and approximate geodesics on meshes,2005,1563,0,geodesic distance|shortest path
200693,Interacting Visual Abstractions of Programs,1993,456,0,
200784,Linear and nonlinear pathways of spectral information transmission in the cochlear nucleus,2000,0,919,
